"disease"	"admin1"	"week"	"year"	"cases"	"admin1_name"
"1450"	"ZIKV"	50	42	2016	3	"Meta"
"1451"	"ZIKV"	54	42	2016	6	"Norte Santander"
"1452"	"ZIKV"	63	42	2016	3	"Quindio"
"1453"	"ZIKV"	66	42	2016	2	"Risaralda"
"1454"	"ZIKV"	68	42	2016	35	"Santander"
"1455"	"ZIKV"	70	42	2016	1	"Sucre"
"1456"	"ZIKV"	73	42	2016	13	"Tolima"
"1457"	"ZIKV"	76	42	2016	48	"Valle del Cauca"
"1458"	"ZIKV"	81	42	2016	3	"Arauca"
"1459"	"ZIKV"	85	42	2016	2	"Casanare"
"1460"	"ZIKV"	95	42	2016	1	"Guaviare"
"1461"	"ZIKV"	5	43	2016	8	"Antioquia"
"1462"	"ZIKV"	13	43	2016	1	"Bolivar"
"1463"	"ZIKV"	15	43	2016	2	"Boyaca"
"1464"	"ZIKV"	17	43	2016	1	"Caldas"
"1465"	"ZIKV"	19	43	2016	1	"Cauca"
"1466"	"ZIKV"	20	43	2016	1	"Cesar"
"1467"	"ZIKV"	25	43	2016	3	"Cundinamarca"
"1468"	"ZIKV"	41	43	2016	8	"Huila"
"1469"	"ZIKV"	50	43	2016	7	"Meta"
"1470"	"ZIKV"	52	43	2016	1	"Narino"
"1471"	"ZIKV"	54	43	2016	6	"Norte Santander"
"1472"	"ZIKV"	68	43	2016	22	"Santander"
"1473"	"ZIKV"	70	43	2016	1	"Sucre"
"1474"	"ZIKV"	73	43	2016	7	"Tolima"
"1475"	"ZIKV"	76	43	2016	42	"Valle del Cauca"
"1476"	"ZIKV"	81	43	2016	1	"Arauca"
"1477"	"ZIKV"	88	43	2016	1	"San Andres"
"1478"	"ZIKV"	5	44	2016	2	"Antioquia"
"1479"	"ZIKV"	8	44	2016	1	"Atlantico"
"1480"	"ZIKV"	13	44	2016	2	"Bolivar"
"1481"	"ZIKV"	15	44	2016	1	"Boyaca"
"1482"	"ZIKV"	17	44	2016	2	"Caldas"
"1483"	"ZIKV"	19	44	2016	1	"Cauca"
"1484"	"ZIKV"	20	44	2016	3	"Cesar"
"1485"	"ZIKV"	25	44	2016	3	"Cundinamarca"
"1486"	"ZIKV"	41	44	2016	3	"Huila"
"1487"	"ZIKV"	47	44	2016	1	"Magdalena"
"1488"	"ZIKV"	50	44	2016	3	"Meta"
"1489"	"ZIKV"	52	44	2016	2	"Narino"
"1490"	"ZIKV"	54	44	2016	8	"Norte Santander"
"1491"	"ZIKV"	63	44	2016	1	"Quindio"
"1492"	"ZIKV"	66	44	2016	2	"Risaralda"
"1493"	"ZIKV"	68	44	2016	27	"Santander"
"1494"	"ZIKV"	73	44	2016	12	"Tolima"
"1495"	"ZIKV"	76	44	2016	33	"Valle del Cauca"
"1496"	"ZIKV"	81	44	2016	1	"Arauca"
"1497"	"ZIKV"	85	44	2016	2	"Casanare"
"1498"	"ZIKV"	86	44	2016	1	"Putumayo"
"1499"	"ZIKV"	5	45	2016	3	"Antioquia"
"1500"	"ZIKV"	8	45	2016	2	"Atlantico"
"1501"	"ZIKV"	13	45	2016	4	"Bolivar"
"1502"	"ZIKV"	17	45	2016	1	"Caldas"
"1503"	"ZIKV"	19	45	2016	1	"Cauca"
"1504"	"ZIKV"	20	45	2016	3	"Cesar"
"1505"	"ZIKV"	25	45	2016	1	"Cundinamarca"
"1506"	"ZIKV"	41	45	2016	6	"Huila"
"1507"	"ZIKV"	47	45	2016	1	"Magdalena"
"1508"	"ZIKV"	50	45	2016	4	"Meta"
"1509"	"ZIKV"	52	45	2016	1	"Narino"
"1510"	"ZIKV"	54	45	2016	6	"Norte Santander"
"1511"	"ZIKV"	63	45	2016	1	"Quindio"
"1512"	"ZIKV"	66	45	2016	1	"Risaralda"
"1513"	"ZIKV"	68	45	2016	12	"Santander"
"1514"	"ZIKV"	70	45	2016	1	"Sucre"
"1515"	"ZIKV"	73	45	2016	5	"Tolima"
"1516"	"ZIKV"	76	45	2016	31	"Valle del Cauca"
"1517"	"ZIKV"	81	45	2016	2	"Arauca"
"1518"	"ZIKV"	86	45	2016	1	"Putumayo"
"1519"	"ZIKV"	88	45	2016	1	"San Andres"
"1520"	"ZIKV"	5	46	2016	5	"Antioquia"
"1521"	"ZIKV"	8	46	2016	2	"Atlantico"
"1522"	"ZIKV"	13	46	2016	2	"Bolivar"
"1523"	"ZIKV"	19	46	2016	4	"Cauca"
"1524"	"ZIKV"	20	46	2016	1	"Cesar"
"1525"	"ZIKV"	25	46	2016	3	"Cundinamarca"
"1526"	"ZIKV"	41	46	2016	7	"Huila"
"1527"	"ZIKV"	47	46	2016	3	"Magdalena"
"1528"	"ZIKV"	50	46	2016	3	"Meta"
"1529"	"ZIKV"	54	46	2016	3	"Norte Santander"
"1530"	"ZIKV"	68	46	2016	11	"Santander"
"1531"	"ZIKV"	73	46	2016	6	"Tolima"
"1532"	"ZIKV"	76	46	2016	30	"Valle del Cauca"
"1533"	"ZIKV"	81	46	2016	3	"Arauca"
"1534"	"ZIKV"	85	46	2016	2	"Casanare"
"1535"	"ZIKV"	5	47	2016	1	"Antioquia"
"1536"	"ZIKV"	8	47	2016	1	"Atlantico"
"1537"	"ZIKV"	13	47	2016	3	"Bolivar"
"1538"	"ZIKV"	15	47	2016	2	"Boyaca"
"1539"	"ZIKV"	19	47	2016	3	"Cauca"
"1540"	"ZIKV"	20	47	2016	1	"Cesar"
"1541"	"ZIKV"	25	47	2016	1	"Cundinamarca"
"1542"	"ZIKV"	27	47	2016	1	"Choco"
"1543"	"ZIKV"	41	47	2016	7	"Huila"
"1544"	"ZIKV"	47	47	2016	1	"Magdalena"
"1545"	"ZIKV"	50	47	2016	3	"Meta"
"1546"	"ZIKV"	66	47	2016	2	"Risaralda"
"1547"	"ZIKV"	68	47	2016	7	"Santander"
"1548"	"ZIKV"	73	47	2016	5	"Tolima"
"1549"	"ZIKV"	76	47	2016	34	"Valle del Cauca"
"1550"	"ZIKV"	85	47	2016	1	"Casanare"
"1551"	"ZIKV"	91	47	2016	1	"Amazonas"
"1552"	"ZIKV"	5	48	2016	5	"Antioquia"
"1553"	"ZIKV"	8	48	2016	3	"Atlantico"
"1554"	"ZIKV"	13	48	2016	3	"Bolivar"
"1555"	"ZIKV"	17	48	2016	1	"Caldas"
"1556"	"ZIKV"	18	48	2016	2	"Caqueta"
"1557"	"ZIKV"	20	48	2016	1	"Cesar"
"1558"	"ZIKV"	25	48	2016	3	"Cundinamarca"
"1559"	"ZIKV"	41	48	2016	13	"Huila"
"1560"	"ZIKV"	50	48	2016	1	"Meta"
"1561"	"ZIKV"	54	48	2016	6	"Norte Santander"
"1562"	"ZIKV"	68	48	2016	14	"Santander"
"1563"	"ZIKV"	73	48	2016	3	"Tolima"
"1564"	"ZIKV"	76	48	2016	25	"Valle del Cauca"
"1565"	"ZIKV"	81	48	2016	1	"Arauca"
"1566"	"ZIKV"	85	48	2016	2	"Casanare"
"1567"	"ZIKV"	86	48	2016	1	"Putumayo"
"1568"	"ZIKV"	88	48	2016	1	"San Andres"
"1569"	"ZIKV"	91	48	2016	2	"Amazonas"
"1570"	"ZIKV"	5	49	2016	3	"Antioquia"
"1571"	"ZIKV"	8	49	2016	2	"Atlantico"
"1572"	"ZIKV"	13	49	2016	2	"Bolivar"
"1573"	"ZIKV"	17	49	2016	1	"Caldas"
"1574"	"ZIKV"	19	49	2016	2	"Cauca"
"1575"	"ZIKV"	20	49	2016	1	"Cesar"
"1576"	"ZIKV"	25	49	2016	5	"Cundinamarca"
"1577"	"ZIKV"	27	49	2016	1	"Choco"
"1578"	"ZIKV"	41	49	2016	11	"Huila"
"1579"	"ZIKV"	47	49	2016	1	"Magdalena"
"1580"	"ZIKV"	50	49	2016	2	"Meta"
"1581"	"ZIKV"	54	49	2016	2	"Norte Santander"
"1582"	"ZIKV"	68	49	2016	16	"Santander"
"1583"	"ZIKV"	70	49	2016	1	"Sucre"
"1584"	"ZIKV"	73	49	2016	4	"Tolima"
"1585"	"ZIKV"	76	49	2016	31	"Valle del Cauca"
"1586"	"ZIKV"	81	49	2016	2	"Arauca"
"1587"	"ZIKV"	85	49	2016	12	"Casanare"
"1588"	"ZIKV"	99	49	2016	2	"Vichada"
"1589"	"ZIKV"	5	50	2016	6	"Antioquia"
"1590"	"ZIKV"	8	50	2016	5	"Atlantico"
"1591"	"ZIKV"	19	50	2016	1	"Cauca"
"1592"	"ZIKV"	25	50	2016	3	"Cundinamarca"
"1593"	"ZIKV"	41	50	2016	5	"Huila"
"1594"	"ZIKV"	50	50	2016	1	"Meta"
"1595"	"ZIKV"	54	50	2016	3	"Norte Santander"
"1596"	"ZIKV"	66	50	2016	2	"Risaralda"
"1597"	"ZIKV"	68	50	2016	9	"Santander"
"1598"	"ZIKV"	73	50	2016	4	"Tolima"
"1599"	"ZIKV"	76	50	2016	24	"Valle del Cauca"
"1600"	"ZIKV"	81	50	2016	3	"Arauca"
"1601"	"ZIKV"	85	50	2016	4	"Casanare"
"1602"	"ZIKV"	91	50	2016	2	"Amazonas"
"1603"	"ZIKV"	5	51	2016	2	"Antioquia"
"1604"	"ZIKV"	8	51	2016	1	"Atlantico"
"1605"	"ZIKV"	13	51	2016	1	"Bolivar"
"1606"	"ZIKV"	18	51	2016	1	"Caqueta"
"1607"	"ZIKV"	20	51	2016	1	"Cesar"
"1608"	"ZIKV"	25	51	2016	2	"Cundinamarca"
"1609"	"ZIKV"	27	51	2016	2	"Choco"
"1610"	"ZIKV"	41	51	2016	8	"Huila"
"1611"	"ZIKV"	47	51	2016	1	"Magdalena"
"1612"	"ZIKV"	54	51	2016	4	"Norte Santander"
"1613"	"ZIKV"	66	51	2016	1	"Risaralda"
"1614"	"ZIKV"	68	51	2016	12	"Santander"
"1615"	"ZIKV"	73	51	2016	3	"Tolima"
"1616"	"ZIKV"	76	51	2016	16	"Valle del Cauca"
"1617"	"ZIKV"	81	51	2016	5	"Arauca"
"1618"	"ZIKV"	85	51	2016	1	"Casanare"
"1619"	"ZIKV"	86	51	2016	1	"Putumayo"
"1620"	"ZIKV"	8	52	2016	2	"Atlantico"
"1621"	"ZIKV"	20	52	2016	1	"Cesar"
"1622"	"ZIKV"	25	52	2016	4	"Cundinamarca"
"1623"	"ZIKV"	41	52	2016	4	"Huila"
"1624"	"ZIKV"	50	52	2016	1	"Meta"
"1625"	"ZIKV"	54	52	2016	1	"Norte Santander"
"1626"	"ZIKV"	68	52	2016	3	"Santander"
"1627"	"ZIKV"	73	52	2016	3	"Tolima"
"1628"	"ZIKV"	76	52	2016	9	"Valle del Cauca"
"1629"	"ZIKV"	85	52	2016	2	"Casanare"
"1630"	"ZIKV"	5	1	2017	4	"Antioquia"
"1631"	"ZIKV"	8	1	2017	4	"Atlantico"
"1632"	"ZIKV"	13	1	2017	3	"Bolivar"
"1633"	"ZIKV"	15	1	2017	1	"Boyaca"
"1634"	"ZIKV"	17	1	2017	2	"Caldas"
"1635"	"ZIKV"	19	1	2017	2	"Cauca"
"1636"	"ZIKV"	20	1	2017	3	"Cesar"
"1637"	"ZIKV"	23	1	2017	2	"Cordoba"
"1638"	"ZIKV"	25	1	2017	3	"Cundinamarca"
"1639"	"ZIKV"	41	1	2017	5	"Huila"
"1640"	"ZIKV"	44	1	2017	1	"Guajira"
"1641"	"ZIKV"	47	1	2017	1	"Magdalena"
"1642"	"ZIKV"	50	1	2017	5	"Meta"
"1643"	"ZIKV"	54	1	2017	3	"Norte Santander"
"1644"	"ZIKV"	68	1	2017	6	"Santander"
"1645"	"ZIKV"	70	1	2017	2	"Sucre"
"1646"	"ZIKV"	73	1	2017	5	"Tolima"
"1647"	"ZIKV"	76	1	2017	17	"Valle del Cauca"
"1648"	"ZIKV"	81	1	2017	1	"Arauca"
"1649"	"ZIKV"	85	1	2017	1	"Casanare"
"1650"	"ZIKV"	97	1	2017	1	"Vaupes"
"1651"	"ZIKV"	8	2	2017	1	"Atlantico"
"1652"	"ZIKV"	20	2	2017	2	"Cesar"
"1653"	"ZIKV"	25	2	2017	6	"Cundinamarca"
"1654"	"ZIKV"	41	2	2017	3	"Huila"
"1655"	"ZIKV"	47	2	2017	2	"Magdalena"
"1656"	"ZIKV"	63	2	2017	1	"Quindio"
"1657"	"ZIKV"	66	2	2017	1	"Risaralda"
"1658"	"ZIKV"	68	2	2017	3	"Santander"
"1659"	"ZIKV"	70	2	2017	2	"Sucre"
"1660"	"ZIKV"	73	2	2017	6	"Tolima"
"1661"	"ZIKV"	76	2	2017	23	"Valle del Cauca"
"1662"	"ZIKV"	85	2	2017	2	"Casanare"
"1663"	"ZIKV"	97	2	2017	1	"Vaupes"
"1664"	"ZIKV"	5	3	2017	2	"Antioquia"
"1665"	"ZIKV"	8	3	2017	4	"Atlantico"
"1666"	"ZIKV"	13	3	2017	2	"Bolivar"
"1667"	"ZIKV"	20	3	2017	1	"Cesar"
"1668"	"ZIKV"	25	3	2017	3	"Cundinamarca"
"1669"	"ZIKV"	41	3	2017	2	"Huila"
"1670"	"ZIKV"	44	3	2017	1	"Guajira"
"1671"	"ZIKV"	47	3	2017	2	"Magdalena"
"1672"	"ZIKV"	50	3	2017	1	"Meta"
"1673"	"ZIKV"	54	3	2017	1	"Norte Santander"
"1674"	"ZIKV"	66	3	2017	1	"Risaralda"
"1675"	"ZIKV"	68	3	2017	11	"Santander"
"1676"	"ZIKV"	70	3	2017	1	"Sucre"
"1677"	"ZIKV"	73	3	2017	11	"Tolima"
"1678"	"ZIKV"	76	3	2017	41	"Valle del Cauca"
"1679"	"ZIKV"	81	3	2017	1	"Arauca"
"1680"	"ZIKV"	85	3	2017	3	"Casanare"
"1681"	"ZIKV"	99	3	2017	1	"Vichada"
"1682"	"ZIKV"	5	4	2017	1	"Antioquia"
"1683"	"ZIKV"	8	4	2017	4	"Atlantico"
"1684"	"ZIKV"	13	4	2017	2	"Bolivar"
"1685"	"ZIKV"	15	4	2017	1	"Boyaca"
"1686"	"ZIKV"	17	4	2017	1	"Caldas"
"1687"	"ZIKV"	19	4	2017	1	"Cauca"
"1688"	"ZIKV"	23	4	2017	2	"Cordoba"
"1689"	"ZIKV"	25	4	2017	2	"Cundinamarca"
"1690"	"ZIKV"	41	4	2017	3	"Huila"
"1691"	"ZIKV"	50	4	2017	1	"Meta"
"1692"	"ZIKV"	52	4	2017	1	"Narino"
"1693"	"ZIKV"	54	4	2017	5	"Norte Santander"
"1694"	"ZIKV"	66	4	2017	2	"Risaralda"
"1695"	"ZIKV"	68	4	2017	7	"Santander"
"1696"	"ZIKV"	70	4	2017	2	"Sucre"
"1697"	"ZIKV"	73	4	2017	6	"Tolima"
"1698"	"ZIKV"	76	4	2017	45	"Valle del Cauca"
"1699"	"ZIKV"	85	4	2017	2	"Casanare"
"1700"	"ZIKV"	88	4	2017	1	"San Andres"
"1701"	"ZIKV"	91	4	2017	5	"Amazonas"
"1702"	"ZIKV"	5	5	2017	1	"Antioquia"
"1703"	"ZIKV"	20	5	2017	1	"Cesar"
"1704"	"ZIKV"	23	5	2017	2	"Cordoba"
"1705"	"ZIKV"	41	5	2017	3	"Huila"
"1706"	"ZIKV"	47	5	2017	1	"Magdalena"
"1707"	"ZIKV"	50	5	2017	1	"Meta"
"1708"	"ZIKV"	54	5	2017	3	"Norte Santander"
"1709"	"ZIKV"	63	5	2017	1	"Quindio"
"1710"	"ZIKV"	66	5	2017	1	"Risaralda"
"1711"	"ZIKV"	68	5	2017	8	"Santander"
"1712"	"ZIKV"	70	5	2017	1	"Sucre"
"1713"	"ZIKV"	73	5	2017	3	"Tolima"
"1714"	"ZIKV"	76	5	2017	52	"Valle del Cauca"
"1715"	"ZIKV"	85	5	2017	2	"Casanare"
"1716"	"ZIKV"	91	5	2017	1	"Amazonas"
"1717"	"ZIKV"	5	6	2017	1	"Antioquia"
"1718"	"ZIKV"	8	6	2017	2	"Atlantico"
"1719"	"ZIKV"	13	6	2017	1	"Bolivar"
"1720"	"ZIKV"	20	6	2017	2	"Cesar"
"1721"	"ZIKV"	23	6	2017	1	"Cordoba"
"1722"	"ZIKV"	25	6	2017	1	"Cundinamarca"
"1723"	"ZIKV"	41	6	2017	4	"Huila"
"1724"	"ZIKV"	44	6	2017	1	"Guajira"
"1725"	"ZIKV"	50	6	2017	5	"Meta"
"1726"	"ZIKV"	54	6	2017	3	"Norte Santander"
"1727"	"ZIKV"	66	6	2017	2	"Risaralda"
"1728"	"ZIKV"	68	6	2017	5	"Santander"
"1729"	"ZIKV"	70	6	2017	2	"Sucre"
"1730"	"ZIKV"	73	6	2017	4	"Tolima"
"1731"	"ZIKV"	76	6	2017	42	"Valle del Cauca"
"1732"	"ZIKV"	85	6	2017	3	"Casanare"
"1733"	"ZIKV"	86	6	2017	1	"Putumayo"
"1734"	"ZIKV"	5	7	2017	3	"Antioquia"
"1735"	"ZIKV"	8	7	2017	1	"Atlantico"
"1736"	"ZIKV"	23	7	2017	1	"Cordoba"
"1737"	"ZIKV"	25	7	2017	3	"Cundinamarca"
"1738"	"ZIKV"	47	7	2017	2	"Magdalena"
"1739"	"ZIKV"	50	7	2017	3	"Meta"
"1740"	"ZIKV"	52	7	2017	1	"Narino"
"1741"	"ZIKV"	54	7	2017	3	"Norte Santander"
"1742"	"ZIKV"	66	7	2017	2	"Risaralda"
"1743"	"ZIKV"	68	7	2017	11	"Santander"
"1744"	"ZIKV"	70	7	2017	1	"Sucre"
"1745"	"ZIKV"	73	7	2017	2	"Tolima"
"1746"	"ZIKV"	76	7	2017	37	"Valle del Cauca"
"1747"	"ZIKV"	81	7	2017	1	"Arauca"
"1748"	"ZIKV"	91	7	2017	1	"Amazonas"
"1749"	"ZIKV"	5	8	2017	5	"Antioquia"
"1750"	"ZIKV"	8	8	2017	2	"Atlantico"
"1751"	"ZIKV"	15	8	2017	1	"Boyaca"
"1752"	"ZIKV"	19	8	2017	1	"Cauca"
"1753"	"ZIKV"	20	8	2017	3	"Cesar"
"1754"	"ZIKV"	23	8	2017	2	"Cordoba"
"1755"	"ZIKV"	25	8	2017	1	"Cundinamarca"
"1756"	"ZIKV"	41	8	2017	1	"Huila"
"1757"	"ZIKV"	50	8	2017	1	"Meta"
"1758"	"ZIKV"	52	8	2017	1	"Narino"
"1759"	"ZIKV"	54	8	2017	3	"Norte Santander"
"1760"	"ZIKV"	66	8	2017	1	"Risaralda"
"1761"	"ZIKV"	68	8	2017	7	"Santander"
"1762"	"ZIKV"	73	8	2017	3	"Tolima"
"1763"	"ZIKV"	76	8	2017	38	"Valle del Cauca"
"1764"	"ZIKV"	81	8	2017	1	"Arauca"
"1765"	"ZIKV"	85	8	2017	2	"Casanare"
"1766"	"ZIKV"	91	8	2017	1	"Amazonas"
"1767"	"ZIKV"	97	8	2017	1	"Vaupes"
"1768"	"ZIKV"	5	9	2017	1	"Antioquia"
"1769"	"ZIKV"	8	9	2017	1	"Atlantico"
"1770"	"ZIKV"	15	9	2017	1	"Boyaca"
"1771"	"ZIKV"	19	9	2017	1	"Cauca"
"1772"	"ZIKV"	25	9	2017	2	"Cundinamarca"
"1773"	"ZIKV"	50	9	2017	2	"Meta"
"1774"	"ZIKV"	66	9	2017	1	"Risaralda"
"1775"	"ZIKV"	68	9	2017	5	"Santander"
"1776"	"ZIKV"	73	9	2017	2	"Tolima"
"1777"	"ZIKV"	76	9	2017	57	"Valle del Cauca"
"1778"	"ZIKV"	85	9	2017	4	"Casanare"
"1779"	"ZIKV"	91	9	2017	1	"Amazonas"
"1780"	"ZIKV"	5	10	2017	1	"Antioquia"
"1781"	"ZIKV"	8	10	2017	2	"Atlantico"
"1782"	"ZIKV"	17	10	2017	1	"Caldas"
"1783"	"ZIKV"	19	10	2017	1	"Cauca"
"1784"	"ZIKV"	20	10	2017	3	"Cesar"
"1785"	"ZIKV"	23	10	2017	1	"Cordoba"
"1786"	"ZIKV"	25	10	2017	3	"Cundinamarca"
"1787"	"ZIKV"	44	10	2017	1	"Guajira"
"1788"	"ZIKV"	50	10	2017	1	"Meta"
"1789"	"ZIKV"	68	10	2017	8	"Santander"
"1790"	"ZIKV"	70	10	2017	1	"Sucre"
"1791"	"ZIKV"	73	10	2017	2	"Tolima"
"1792"	"ZIKV"	76	10	2017	40	"Valle del Cauca"
"1793"	"ZIKV"	85	10	2017	1	"Casanare"
"1794"	"ZIKV"	86	10	2017	1	"Putumayo"
"1795"	"ZIKV"	91	10	2017	1	"Amazonas"
"1796"	"ZIKV"	5	11	2017	1	"Antioquia"
"1797"	"ZIKV"	8	11	2017	1	"Atlantico"
"1798"	"ZIKV"	15	11	2017	1	"Boyaca"
"1799"	"ZIKV"	25	11	2017	1	"Cundinamarca"
"1800"	"ZIKV"	41	11	2017	2	"Huila"
"1801"	"ZIKV"	50	11	2017	3	"Meta"
"1802"	"ZIKV"	54	11	2017	2	"Norte Santander"
"1803"	"ZIKV"	68	11	2017	3	"Santander"
"1804"	"ZIKV"	73	11	2017	2	"Tolima"
"1805"	"ZIKV"	76	11	2017	25	"Valle del Cauca"
"1806"	"ZIKV"	85	11	2017	2	"Casanare"
"1807"	"ZIKV"	91	11	2017	4	"Amazonas"
"1808"	"ZIKV"	5	12	2017	2	"Antioquia"
"1809"	"ZIKV"	13	12	2017	1	"Bolivar"
"1810"	"ZIKV"	25	12	2017	2	"Cundinamarca"
"1811"	"ZIKV"	41	12	2017	1	"Huila"
"1812"	"ZIKV"	50	12	2017	1	"Meta"
"1813"	"ZIKV"	54	12	2017	1	"Norte Santander"
"1814"	"ZIKV"	66	12	2017	1	"Risaralda"
"1815"	"ZIKV"	68	12	2017	3	"Santander"
"1816"	"ZIKV"	70	12	2017	1	"Sucre"
"1817"	"ZIKV"	73	12	2017	2	"Tolima"
"1818"	"ZIKV"	76	12	2017	23	"Valle del Cauca"
"1819"	"ZIKV"	85	12	2017	3	"Casanare"
"1820"	"ZIKV"	5	13	2017	2	"Antioquia"
"1821"	"ZIKV"	8	13	2017	4	"Atlantico"
"1822"	"ZIKV"	13	13	2017	1	"Bolivar"
"1823"	"ZIKV"	18	13	2017	1	"Caqueta"
"1824"	"ZIKV"	19	13	2017	1	"Cauca"
"1825"	"ZIKV"	23	13	2017	1	"Cordoba"
"1826"	"ZIKV"	25	13	2017	1	"Cundinamarca"
"1827"	"ZIKV"	47	13	2017	2	"Magdalena"
"1828"	"ZIKV"	50	13	2017	1	"Meta"
"1829"	"ZIKV"	66	13	2017	4	"Risaralda"
"1830"	"ZIKV"	68	13	2017	5	"Santander"
"1831"	"ZIKV"	70	13	2017	2	"Sucre"
"1832"	"ZIKV"	73	13	2017	3	"Tolima"
"1833"	"ZIKV"	76	13	2017	28	"Valle del Cauca"
"1834"	"ZIKV"	95	13	2017	1	"Guaviare"
"1835"	"ZIKV"	5	14	2017	1	"Antioquia"
"1836"	"ZIKV"	13	14	2017	1	"Bolivar"
"1837"	"ZIKV"	18	14	2017	1	"Caqueta"
"1838"	"ZIKV"	25	14	2017	1	"Cundinamarca"
"1839"	"ZIKV"	41	14	2017	2	"Huila"
"1840"	"ZIKV"	50	14	2017	2	"Meta"
"1841"	"ZIKV"	68	14	2017	5	"Santander"
"1842"	"ZIKV"	73	14	2017	3	"Tolima"
"1843"	"ZIKV"	76	14	2017	28	"Valle del Cauca"
"1844"	"ZIKV"	81	14	2017	1	"Arauca"
"1845"	"ZIKV"	85	14	2017	1	"Casanare"
"1846"	"ZIKV"	5	15	2017	3	"Antioquia"
"1847"	"ZIKV"	8	15	2017	2	"Atlantico"
"1848"	"ZIKV"	13	15	2017	3	"Bolivar"
"1849"	"ZIKV"	25	15	2017	2	"Cundinamarca"
"1850"	"ZIKV"	41	15	2017	1	"Huila"
"1851"	"ZIKV"	50	15	2017	2	"Meta"
"1852"	"ZIKV"	54	15	2017	2	"Norte Santander"
"1853"	"ZIKV"	63	15	2017	1	"Quindio"
"1854"	"ZIKV"	68	15	2017	4	"Santander"
"1855"	"ZIKV"	73	15	2017	4	"Tolima"
"1856"	"ZIKV"	76	15	2017	17	"Valle del Cauca"
"1857"	"ZIKV"	86	15	2017	2	"Putumayo"
"1858"	"ZIKV"	8	16	2017	1	"Atlantico"
"1859"	"ZIKV"	13	16	2017	1	"Bolivar"
"1860"	"ZIKV"	25	16	2017	4	"Cundinamarca"
"1861"	"ZIKV"	50	16	2017	1	"Meta"
"1862"	"ZIKV"	52	16	2017	1	"Narino"
"1863"	"ZIKV"	54	16	2017	1	"Norte Santander"
"1864"	"ZIKV"	66	16	2017	2	"Risaralda"
"1865"	"ZIKV"	68	16	2017	8	"Santander"
"1866"	"ZIKV"	73	16	2017	6	"Tolima"
"1867"	"ZIKV"	76	16	2017	31	"Valle del Cauca"
"1868"	"ZIKV"	5	17	2017	2	"Antioquia"
"1869"	"ZIKV"	8	17	2017	1	"Atlantico"
"1870"	"ZIKV"	15	17	2017	1	"Boyaca"
"1871"	"ZIKV"	17	17	2017	1	"Caldas"
"1872"	"ZIKV"	20	17	2017	2	"Cesar"
"1873"	"ZIKV"	25	17	2017	1	"Cundinamarca"
"1874"	"ZIKV"	41	17	2017	1	"Huila"
"1875"	"ZIKV"	47	17	2017	1	"Magdalena"
"1876"	"ZIKV"	52	17	2017	4	"Narino"
"1877"	"ZIKV"	68	17	2017	3	"Santander"
"1878"	"ZIKV"	73	17	2017	2	"Tolima"
"1879"	"ZIKV"	76	17	2017	24	"Valle del Cauca"
"1880"	"ZIKV"	81	17	2017	1	"Arauca"
"1881"	"ZIKV"	85	17	2017	1	"Casanare"
"1882"	"ZIKV"	88	17	2017	1	"San Andres"
"1883"	"ZIKV"	95	17	2017	1	"Guaviare"
"1884"	"ZIKV"	13	18	2017	2	"Bolivar"
"1885"	"ZIKV"	17	18	2017	1	"Caldas"
"1886"	"ZIKV"	19	18	2017	1	"Cauca"
"1887"	"ZIKV"	20	18	2017	1	"Cesar"
"1888"	"ZIKV"	23	18	2017	1	"Cordoba"
"1889"	"ZIKV"	25	18	2017	4	"Cundinamarca"
"1890"	"ZIKV"	66	18	2017	2	"Risaralda"
"1891"	"ZIKV"	68	18	2017	2	"Santander"
"1892"	"ZIKV"	73	18	2017	1	"Tolima"
"1893"	"ZIKV"	76	18	2017	17	"Valle del Cauca"
"1894"	"ZIKV"	81	18	2017	2	"Arauca"
"1895"	"ZIKV"	94	18	2017	1	"Guainia"
"1896"	"ZIKV"	8	19	2017	1	"Atlantico"
"1897"	"ZIKV"	13	19	2017	1	"Bolivar"
"1898"	"ZIKV"	15	19	2017	1	"Boyaca"
"1899"	"ZIKV"	17	19	2017	2	"Caldas"
"1900"	"ZIKV"	20	19	2017	1	"Cesar"
"1901"	"ZIKV"	23	19	2017	1	"Cordoba"
"1902"	"ZIKV"	41	19	2017	1	"Huila"
"1903"	"ZIKV"	50	19	2017	2	"Meta"
"1904"	"ZIKV"	68	19	2017	8	"Santander"
"1905"	"ZIKV"	70	19	2017	2	"Sucre"
"1906"	"ZIKV"	73	19	2017	2	"Tolima"
"1907"	"ZIKV"	76	19	2017	21	"Valle del Cauca"
"1908"	"ZIKV"	99	19	2017	1	"Vichada"
"1909"	"ZIKV"	5	20	2017	1	"Antioquia"
"1910"	"ZIKV"	8	20	2017	1	"Atlantico"
"1911"	"ZIKV"	13	20	2017	1	"Bolivar"
"1912"	"ZIKV"	18	20	2017	1	"Caqueta"
"1913"	"ZIKV"	19	20	2017	2	"Cauca"
"1914"	"ZIKV"	41	20	2017	1	"Huila"
"1915"	"ZIKV"	50	20	2017	3	"Meta"
"1916"	"ZIKV"	54	20	2017	1	"Norte Santander"
"1917"	"ZIKV"	63	20	2017	1	"Quindio"
"1918"	"ZIKV"	68	20	2017	1	"Santander"
"1919"	"ZIKV"	70	20	2017	1	"Sucre"
"1920"	"ZIKV"	73	20	2017	1	"Tolima"
